id,created_time,creator_id,modified_time,modifier_id,is_deleted,name,group,path,is_exist,order_num,file_type,ext,status,searchable,filterable,quickSearch,active
438,2024-06-17 16:35:37.283601,1,2024-07-21 07:00:46.920683,1,0,大米动漫[漫],t4/files/drpy_js,t4/files/drpy_js/大米动漫[漫].js,True,432,.js,,1,1,0,0,True
161,2024-05-06 13:28:59.717584,1,2024-07-21 07:00:46.929893,1,0,大米星球[V2],t4/files/drpy_js,t4/files/drpy_js/大米星球[V2].js,True,155,.js,,1,1,1,0,True
390,2024-06-11 10:05:04.084003,1,2024-07-21 07:00:46.933847,1,0,天启,t4/files/drpy_js,t4/files/drpy_js/天启.js,True,384,.js,,1,1,1,0,True
453,2024-06-17 16:35:37.820317,1,2024-07-21 07:00:47.008992,1,0,广播迷FM[听],t4/files/drpy_js,t4/files/drpy_js/广播迷FM[听].js,True,447,.js,,1,1,1,0,True
447,2024-06-17 16:35:37.654708,1,2024-07-21 07:00:47.057883,1,0,恒大影视[密],t4/files/drpy_js,t4/files/drpy_js/恒大影视[密].js,True,441,.js,,1,1,1,0,True
367,2024-06-09 11:52:40.197544,1,2024-07-21 07:00:47.095050,1,0,播客[听],t4/files/drpy_js,t4/files/drpy_js/播客[听].js,True,361,.js,,1,0,0,0,True
424,2024-06-17 07:27:22.591333,1,2024-07-21 07:00:47.194840,1,0,最新4K,t4/files/drpy_js,t4/files/drpy_js/最新4K.js,True,418,.js,,1,1,0,0,True
160,2024-05-06 13:28:59.710465,1,2024-07-21 07:00:47.232578,1,0,榜一短剧,t4/files/drpy_js,t4/files/drpy_js/榜一短剧.js,True,154,.js,,1,1,0,0,True
434,2024-06-17 16:35:37.061611,1,2024-07-21 07:00:47.252276,1,0,次元城动漫[漫],t4/files/drpy_js,t4/files/drpy_js/次元城动漫[漫].js,True,428,.js,,1,1,0,0,True
431,2024-06-17 16:35:36.977455,1,2024-07-21 07:00:47.267846,1,0,清风DJ[听],t4/files/drpy_js,t4/files/drpy_js/清风DJ[听].js,True,425,.js,,1,1,1,0,True
448,2024-06-17 16:35:37.669656,1,2024-07-21 07:00:47.343217,1,0,爱车MV[听],t4/files/drpy_js,t4/files/drpy_js/爱车MV[听].js,True,442,.js,,1,1,0,0,True
452,2024-06-17 16:35:37.783857,1,2024-07-21 07:00:47.402361,1,0,相声随身听[听],t4/files/drpy_js,t4/files/drpy_js/相声随身听[听].js,True,446,.js,,1,1,1,0,True
396,2024-06-12 10:09:52.379917,1,2024-07-21 07:00:47.528735,1,0,老司视频[密],t4/files/drpy_js,t4/files/drpy_js/老司视频[密].js,True,390,.js,,1,1,1,0,True
128,2024-03-29 09:09:21.048809,1,2024-07-21 07:00:47.536664,1,0,耐看,t4/files/drpy_js,t4/files/drpy_js/耐看.js,True,122,.js,,1,1,0,0,True
444,2024-06-17 16:35:37.520877,1,2024-07-21 07:00:47.596373,1,0,虎牙直播[官],t4/files/drpy_js,t4/files/drpy_js/虎牙直播[官].js,True,438,.js,,1,1,1,0,True
449,2024-06-17 16:35:37.696774,1,2024-07-21 07:00:47.769013,1,0,驴番[漫],t4/files/drpy_js,t4/files/drpy_js/驴番[漫].js,True,443,.js,,1,1,0,0,True
415,2024-06-15 06:37:46.151277,1,2024-07-21 07:00:47.803718,1,0,黑狐影院,t4/files/drpy_js,t4/files/drpy_js/黑狐影院.js,True,409,.js,,1,1,0,0,True
171,2024-05-06 13:28:59.913485,1,2024-07-21 07:00:47.888264,1,0,jsrsa.min,t4/files/drpy_libs,t4/files/drpy_libs/jsrsa.min.js,True,165,.js,,1,0,0,0,True
170,2024-05-06 13:28:59.904969,1,2024-07-21 07:00:47.935133,1,0,test_rsa,t4/files/drpy_libs,t4/files/drpy_libs/test_rsa.mjs,True,164,.mjs,,1,0,0,0,True
180,2024-05-06 13:29:00.057574,1,2024-07-21 07:00:47.944034,1,0,aliproxy,t4/files/json,t4/files/json/aliproxy.gz,True,174,.gz,,1,0,0,0,True
176,2024-05-06 13:29:00.020434,1,2024-07-21 07:00:47.973571,1,0,geoip.dat,t4/files/json,t4/files/json/geoip.dat.gz,True,170,.gz,,1,0,0,0,True
61,2024-02-04 14:21:09.836048,1,2024-07-21 07:00:47.982701,1,0,live2mv_data,t4/files/json,t4/files/json/live2mv_data.json,True,61,.json,,1,0,0,0,True
179,2024-05-06 13:29:00.049625,1,2024-07-21 07:00:48.003357,1,0,pikpakclass,t4/files/json,t4/files/json/pikpakclass.json,True,173,.json,,1,0,0,0,True
182,2024-05-06 13:29:00.072149,1,2024-07-21 07:00:48.007122,1,0,pikpakclass.json.db,t4/files/json,t4/files/json/pikpakclass.json.db.gz,True,176,.gz,,1,0,0,0,True
185,2024-05-06 13:29:00.109933,1,2024-07-21 07:00:48.012669,1,0,pushshare,t4/files/json,t4/files/json/pushshare.txt,True,179,.txt,,1,0,0,0,True
178,2024-05-06 13:29:00.042172,1,2024-07-21 07:00:48.023874,1,0,thundershare,t4/files/json,t4/files/json/thundershare.txt,True,172,.txt,,1,0,0,0,True
174,2024-05-06 13:28:59.990672,1,2024-07-21 07:00:48.028721,1,0,tokenm,t4/files/json,t4/files/json/tokenm.json,True,168,.json,,1,0,0,0,True
183,2024-05-06 13:29:00.079010,1,2024-07-21 07:00:48.039718,1,0,wogg,t4/files/json,t4/files/json/wogg.json,True,177,.json,,1,0,0,0,True
190,2024-05-06 13:29:00.152364,1,2024-07-21 07:00:48.116037,1,0,pg,t4/files/txt,t4/files/txt/pg.conf,True,184,.conf,,1,0,0,0,True
207,2024-05-10 10:26:49.612448,1,2024-07-21 07:00:48.212006,1,0,node-rsa,t4/files/drpy3_libs,t4/files/drpy3_libs/node-rsa.js,True,201,.js,,1,0,0,0,True
212,2024-05-10 10:26:49.886989,1,2024-07-21 07:00:48.283522,1,0,heiliao,t4/files/drpy3_js,t4/files/drpy3_js/heiliao.js,True,206,.js,,1,0,0,0,True
366,2024-06-09 11:52:39.898976,1,2024-07-21 07:00:46.577214,1,0,i275听书[听],t4/files/drpy_js,t4/files/drpy_js/i275听书[听].js,True,360,.js,,1,1,1,0,True
211,2024-05-10 10:26:49.846090,1,2024-07-21 07:00:48.384548,1,0,农民影视2,t4/files/drpy3_js,t4/files/drpy3_js/农民影视2.js,True,205,.js,,1,0,0,0,True
175,2024-05-06 13:29:00.005490,1,2024-07-21 07:00:48.431304,1,0,小学教育,t4/files/json,t4/files/json/小学教育.json,False,169,.json,,1,0,0,0,True
156,2024-05-06 13:28:59.643767,1,2024-07-21 07:00:46.519303,1,0,6V新版[磁],t4/files/drpy_js,t4/files/drpy_js/6V新版[磁].js,True,150,.js,,1,1,1,0,True
459,2024-06-17 16:35:38.088130,1,2024-07-21 07:00:46.601487,1,0,NT动漫[漫],t4/files/drpy_js,t4/files/drpy_js/NT动漫[漫].js,True,453,.js,,1,1,1,0,True
435,2024-06-17 16:35:37.200860,1,2024-07-21 07:00:46.609383,1,0,OmoFun[漫],t4/files/drpy_js,t4/files/drpy_js/OmoFun[漫].js,True,429,.js,,1,1,1,0,True
436,2024-06-17 16:35:37.235152,1,2024-07-21 07:00:46.625294,1,0,R18撸[密],t4/files/drpy_js,t4/files/drpy_js/R18撸[密].js,True,430,.js,,1,1,1,0,True
237,2024-05-15 01:58:31.411685,1,2024-07-21 07:00:46.828625,1,0,卧龙资源[资],t4/files/drpy_js,t4/files/drpy_js/卧龙资源[资].js,True,231,.js,,1,1,0,1,True
242,2024-05-15 01:58:31.476547,1,2024-07-21 07:00:46.947391,1,0,奇珍异兽[官],t4/files/drpy_js,t4/files/drpy_js/奇珍异兽[官].js,True,236,.js,,1,1,1,0,True
229,2024-05-14 08:53:58.667963,1,2024-07-21 07:00:46.983506,1,0,宝片视频,t4/files/drpy_js,t4/files/drpy_js/宝片视频.js,True,223,.js,,1,1,0,0,True
335,2024-05-28 13:59:41.437055,1,2024-07-21 07:00:46.996552,1,0,小站盘[搜],t4/files/drpy_js,t4/files/drpy_js/小站盘[搜].js,True,329,.js,,1,1,0,0,True
231,2024-05-14 08:53:58.961908,1,2024-07-21 07:00:47.113598,1,0,新茶杯狐,t4/files/drpy_js,t4/files/drpy_js/新茶杯狐.js,True,225,.js,,1,1,1,0,True
256,2024-05-15 01:58:31.595797,1,2024-07-21 07:00:47.189753,1,0,暴风资源[资],t4/files/drpy_js,t4/files/drpy_js/暴风资源[资].js,True,250,.js,,1,1,0,1,True
234,2024-05-15 01:58:31.384629,1,2024-07-21 07:00:47.220529,1,0,极客资源[资],t4/files/drpy_js,t4/files/drpy_js/极客资源[资].js,True,228,.js,,1,1,0,1,True
385,2024-06-10 02:30:06.616497,1,2024-07-21 07:00:47.244739,1,0,橘子柚[盘],t4/files/drpy_js,t4/files/drpy_js/橘子柚[盘].js,True,379,.js,,1,1,0,0,True
220,2024-05-11 14:54:31.110198,1,2024-07-21 07:00:47.260312,1,0,海外剧汇,t4/files/drpy_js,t4/files/drpy_js/海外剧汇.js,True,214,.js,,1,1,1,0,True
369,2024-06-09 11:52:40.550088,1,2024-07-21 07:00:47.264179,1,0,海洋听书[听],t4/files/drpy_js,t4/files/drpy_js/海洋听书[听].js,True,363,.js,,1,1,0,0,True
281,2024-05-16 08:22:11.767275,1,2024-07-21 07:00:47.289084,1,0,热播之家,t4/files/drpy_js,t4/files/drpy_js/热播之家.js,True,275,.js,,1,1,1,0,True
336,2024-05-28 13:59:41.473983,1,2024-07-21 07:00:47.351237,1,0,狗狗盘[搜],t4/files/drpy_js,t4/files/drpy_js/狗狗盘[搜].js,True,330,.js,,1,1,0,0,True
203,2024-05-10 10:26:49.005740,1,2024-07-21 07:00:47.442943,1,0,磁力熊[磁],t4/files/drpy_js,t4/files/drpy_js/磁力熊[磁].js,True,197,.js,,1,1,1,0,True
240,2024-05-15 01:58:31.449202,1,2024-07-21 07:00:47.546303,1,0,腾云驾雾[官],t4/files/drpy_js,t4/files/drpy_js/腾云驾雾[官].js,True,234,.js,,1,1,1,0,True
257,2024-05-15 01:58:31.601263,1,2024-07-21 07:00:47.633923,1,0,豆瓣[官],t4/files/drpy_js,t4/files/drpy_js/豆瓣[官].js,True,251,.js,?render=1,1,1,1,1,True
255,2024-05-15 01:58:31.584287,1,2024-07-21 07:00:47.689845,1,0,量子影视[资],t4/files/drpy_js,t4/files/drpy_js/量子影视[资].js,True,249,.js,,1,1,1,0,True
26,2024-02-01 14:31:22.135010,1,2024-07-21 07:00:47.812061,1,0,alist.min,t4/files/drpy_libs,t4/files/drpy_libs/alist.min.js,True,26,.js,,1,0,0,0,True
206,2024-05-10 10:26:49.243402,1,2024-07-21 07:00:47.905104,1,0,node-rsa,t4/files/drpy_libs,t4/files/drpy_libs/node-rsa.js,True,200,.js,,1,0,0,0,True
168,2024-05-06 13:28:59.871728,1,2024-07-21 07:00:47.909759,1,0,pako.min,t4/files/drpy_libs,t4/files/drpy_libs/pako.min.js,True,162,.js,,1,0,0,0,True
189,2024-05-06 13:29:00.139073,1,2024-07-21 07:00:47.952864,1,0,alishare,t4/files/json,t4/files/json/alishare.txt,True,183,.txt,,1,0,0,0,True
181,2024-05-06 13:29:00.065029,1,2024-07-21 07:00:48.016417,1,0,quarkshare,t4/files/json,t4/files/json/quarkshare.txt,True,175,.txt,,1,0,0,0,True
177,2024-05-06 13:29:00.035163,1,2024-07-21 07:00:48.020070,1,0,sambashare,t4/files/json,t4/files/json/sambashare.txt,True,171,.txt,,1,0,0,0,True
184,2024-05-06 13:29:00.093585,1,2024-07-21 07:00:48.043926,1,0,xray,t4/files/json,t4/files/json/xray.gz,True,178,.gz,,1,0,0,0,True
187,2024-05-06 13:29:00.124080,1,2024-07-21 07:00:48.055500,1,0,白嫖筛选,t4/files/json,t4/files/json/白嫖筛选.json,True,181,.json,,1,0,0,0,True
193,2024-05-06 13:29:00.329209,1,2024-07-21 07:00:48.207163,1,0,jsencrypt,t4/files/drpy3_libs,t4/files/drpy3_libs/jsencrypt.js,True,187,.js,,1,0,0,0,True
208,2024-05-10 10:26:49.659263,1,2024-07-21 07:00:48.243307,1,0,996影视,t4/files/drpy3_js,t4/files/drpy3_js/996影视.js,True,202,.js,,1,0,0,0,True
213,2024-05-10 10:26:49.893219,1,2024-07-21 07:00:48.380325,1,0,农民影视,t4/files/drpy3_js,t4/files/drpy3_js/农民影视.js,True,207,.js,,1,0,0,0,True
210,2024-05-10 10:26:49.819937,1,2024-07-21 07:00:48.388802,1,0,农民影视新,t4/files/drpy3_js,t4/files/drpy3_js/农民影视新.js,True,204,.js,,1,0,0,0,True
194,2024-05-06 13:29:00.551685,1,2024-07-21 07:00:48.393535,1,0,去广告测试源,t4/files/drpy3_js,t4/files/drpy3_js/去广告测试源.js,True,188,.js,,1,0,0,0,True
195,2024-05-06 13:29:00.582180,1,2024-07-21 07:00:48.397740,1,0,去广告测试源1,t4/files/drpy3_js,t4/files/drpy3_js/去广告测试源1.js,True,189,.js,,1,0,0,0,True
209,2024-05-10 10:26:49.697753,1,2024-07-21 07:00:48.405888,1,0,小蚂蚁资源,t4/files/drpy3_js,t4/files/drpy3_js/小蚂蚁资源.js,True,203,.js,,1,0,0,0,True
214,2024-05-10 10:26:49.905089,1,2024-07-21 07:00:48.410594,1,0,小蚂蚁资源2,t4/files/drpy3_js,t4/files/drpy3_js/小蚂蚁资源2.js,True,208,.js,,1,0,0,0,True
123,2024-03-10 11:22:54.586467,1,2024-07-21 07:00:48.414818,1,0,朱古力,t4/files/drpy3_js,t4/files/drpy3_js/朱古力.js,True,117,.js,,1,0,0,0,True
215,2024-05-10 10:26:50.005235,1,2024-07-21 07:00:48.427357,1,0,酷云77,t4/files/drpy3_js,t4/files/drpy3_js/酷云77.js,True,209,.js,,1,0,0,0,True
198,2024-05-07 03:06:28.970657,1,2024-07-21 07:00:46.633091,1,0,TVB云播,t4/files/drpy_js,t4/files/drpy_js/TVB云播.js,True,192,.js,,1,1,1,0,True
289,2024-05-16 08:22:12.301865,1,2024-07-21 07:00:46.572622,1,0,HDmoli,t4/files/drpy_js,t4/files/drpy_js/HDmoli.js,True,283,.js,,1,1,0,0,True
364,2024-06-09 11:52:39.674630,1,2024-07-21 07:00:46.750368,1,0,六月听书[听],t4/files/drpy_js,t4/files/drpy_js/六月听书[听].js,True,358,.js,,1,1,1,0,True
253,2024-05-15 01:58:31.572212,1,2024-07-21 07:00:46.754350,1,0,农民影视[优],t4/files/drpy_js,t4/files/drpy_js/农民影视[优].js,True,247,.js,,1,1,1,0,True
219,2024-05-11 14:54:30.828510,1,2024-07-21 07:00:46.816821,1,0,千神影视,t4/files/drpy_js,t4/files/drpy_js/千神影视.js,True,213,.js,,1,1,1,0,True
295,2024-05-18 06:05:14.450418,1,2024-07-21 07:00:46.899526,1,0,夕云影视,t4/files/drpy_js,t4/files/drpy_js/夕云影视.js,True,289,.js,,1,1,1,0,True
248,2024-05-15 01:58:31.521310,1,2024-07-21 07:00:46.820472,1,0,南瓜影视[优],t4/files/drpy_js,t4/files/drpy_js/南瓜影视[优].js,True,242,.js,,1,1,1,0,True
371,2024-06-09 11:52:40.670239,1,2024-07-21 07:00:46.824247,1,0,博看听书[听],t4/files/drpy_js,t4/files/drpy_js/博看听书[听].js,True,365,.js,,1,1,0,0,True
294,2024-05-18 06:05:14.243261,1,2024-07-21 07:00:46.832409,1,0,即看影视,t4/files/drpy_js,t4/files/drpy_js/即看影视.js,True,288,.js,,1,1,0,0,True
251,2024-05-15 01:58:31.560381,1,2024-07-21 07:00:46.844351,1,0,可可影视[优],t4/files/drpy_js,t4/files/drpy_js/可可影视[优].js,True,245,.js,,1,1,1,0,True
492,2024-06-28 17:29:38.577123,1,2024-07-21 07:00:46.955732,1,0,奶狗影视[慢],t4/files/drpy_js,t4/files/drpy_js/奶狗影视[慢].js,True,486,.js,,1,1,0,0,True
327,2024-05-26 11:05:14.471144,1,2024-07-21 07:00:47.000357,1,0,小鱼影视,t4/files/drpy_js,t4/files/drpy_js/小鱼影视.js,True,321,.js,,1,1,0,0,True
494,2024-06-28 17:29:38.816699,1,2024-07-21 07:00:47.013831,1,0,影剧星球,t4/files/drpy_js,t4/files/drpy_js/影剧星球.js,True,488,.js,,1,1,0,1,True
495,2024-06-28 17:29:38.854474,1,2024-07-21 07:00:47.025515,1,0,影视大全,t4/files/drpy_js,t4/files/drpy_js/影视大全.js,True,489,.js,,1,1,1,0,True
496,2024-06-28 17:29:38.922050,1,2024-07-21 07:00:47.037486,1,0,影视控,t4/files/drpy_js,t4/files/drpy_js/影视控.js,True,490,.js,,1,1,1,0,True
326,2024-05-26 11:05:14.399292,1,2024-07-21 07:00:47.066700,1,0,想看影院,t4/files/drpy_js,t4/files/drpy_js/想看影院.js,True,320,.js,,1,1,0,0,True
246,2024-05-15 01:58:31.507728,1,2024-07-21 07:00:47.080689,1,0,我的哔哩[官],t4/files/drpy_js,t4/files/drpy_js/我的哔哩[官].js,True,240,.js,"?render=1&type=url&params=../json/小学教育.json@哔哩教育[官]
?render=1&type=url&params=../json/哔哩大全.json@哔哩大全[官]",1,1,1,0,True
391,2024-06-11 10:48:33.764903,1,2024-07-21 07:00:47.085502,1,0,我看书斋[书],t4/files/drpy_js,t4/files/drpy_js/我看书斋[书].js,True,385,.js,,1,1,1,0,True
275,2024-05-15 10:03:27.285611,1,2024-07-21 07:00:47.131859,1,0,时光影院,t4/files/drpy_js,t4/files/drpy_js/时光影院.js,True,269,.js,,1,1,0,0,True
460,2024-06-17 16:35:38.153135,1,2024-07-21 07:00:47.171502,1,0,星辰[优],t4/files/drpy_js,t4/files/drpy_js/星辰[优].js,True,454,.js,,1,1,1,0,True
222,2024-05-11 18:12:59.678594,1,2024-07-21 07:00:47.248568,1,0,橙汁影视,t4/files/drpy_js,t4/files/drpy_js/橙汁影视.js,True,216,.js,,1,0,1,0,True
250,2024-05-15 01:58:31.553866,1,2024-07-21 07:00:47.285169,1,0,烧火影视[优],t4/files/drpy_js,t4/files/drpy_js/烧火影视[优].js,True,244,.js,,1,0,1,0,True
368,2024-06-09 11:52:40.396283,1,2024-07-21 07:00:47.298514,1,0,爱上你听书网[听],t4/files/drpy_js,t4/files/drpy_js/爱上你听书网[听].js,True,362,.js,,1,1,0,0,True
254,2024-05-15 01:58:31.578394,1,2024-07-21 07:00:47.333909,1,0,爱看机器人[虫],t4/files/drpy_js,t4/files/drpy_js/爱看机器人[虫].js,True,248,.js,,1,1,1,0,True
243,2024-05-15 01:58:31.482593,1,2024-07-21 07:00:47.387402,1,0,百忙无果[官],t4/files/drpy_js,t4/files/drpy_js/百忙无果[官].js,True,237,.js,,1,1,1,0,True
232,2024-05-14 17:57:11.826070,1,2024-07-21 07:00:47.406240,1,0,看57,t4/files/drpy_js,t4/files/drpy_js/看57.js,True,226,.js,,1,1,0,0,True
323,2024-05-26 11:05:14.160990,1,2024-07-21 07:00:47.438409,1,0,短剧天堂,t4/files/drpy_js,t4/files/drpy_js/短剧天堂.js,True,317,.js,,1,1,1,1,True
474,2024-06-21 08:12:29.763727,1,2024-07-21 07:00:47.479576,1,0,策驰影院(自动),t4/files/drpy_js,t4/files/drpy_js/策驰影院(自动).js,True,468,.js,,1,1,1,0,True
239,2024-05-15 01:58:31.435847,1,2024-07-21 07:00:47.487512,1,0,素白白[优],t4/files/drpy_js,t4/files/drpy_js/素白白[优].js,True,233,.js,,1,1,1,0,True
236,2024-05-15 01:58:31.405593,1,2024-07-21 07:00:47.492518,1,0,索尼资源[资],t4/files/drpy_js,t4/files/drpy_js/索尼资源[资].js,True,230,.js,,1,1,0,1,True
245,2024-05-15 01:58:31.499947,1,2024-07-21 07:00:47.515055,1,0,网飞猫[优],t4/files/drpy_js,t4/files/drpy_js/网飞猫[优].js,True,239,.js,,1,1,1,0,True
221,2024-05-11 14:54:31.185329,1,2024-07-21 07:00:47.519043,1,0,美剧星球,t4/files/drpy_js,t4/files/drpy_js/美剧星球.js,True,215,.js,,1,1,1,0,True
292,2024-05-16 17:25:50.916046,1,2024-07-21 07:00:47.523535,1,0,美益达,t4/files/drpy_js,t4/files/drpy_js/美益达.js,True,286,.js,,1,1,1,0,True
475,2024-06-21 08:12:29.967062,1,2024-07-21 07:00:47.637679,1,0,豆角网,t4/files/drpy_js,t4/files/drpy_js/豆角网.js,True,469,.js,,1,1,0,0,True
481,2024-06-22 11:02:20.111866,1,2024-07-21 07:00:47.641634,1,0,贝乐虎[儿],t4/files/drpy_js,t4/files/drpy_js/贝乐虎[儿].js,True,475,.js,,1,0,0,0,True
249,2024-05-15 01:58:31.534817,1,2024-07-21 07:00:47.694791,1,0,量子资源[资],t4/files/drpy_js,t4/files/drpy_js/量子资源[资].js,True,243,.js,,1,1,0,1,True
244,2024-05-15 01:58:31.489285,1,2024-07-21 07:00:47.715975,1,0,阿里土豆[盘],t4/files/drpy_js,t4/files/drpy_js/阿里土豆[盘].js,True,238,.js,,1,1,0,0,True
238,2024-05-15 01:58:31.429988,1,2024-07-21 07:00:47.720692,1,0,非凡资源[资],t4/files/drpy_js,t4/files/drpy_js/非凡资源[资].js,True,232,.js,,1,1,0,1,True
382,2024-06-09 18:53:00.907928,1,2024-07-21 07:00:47.725304,1,0,顶点小说2[书],t4/files/drpy_js,t4/files/drpy_js/顶点小说2[书].js,True,376,.js,,1,1,1,0,True
324,2024-05-26 11:05:14.239308,1,2024-07-21 07:00:47.733799,1,0,飘花影院,t4/files/drpy_js,t4/files/drpy_js/飘花影院.js,True,318,.js,,1,1,0,0,True
205,2024-05-10 10:26:49.188664,1,2024-07-21 07:00:47.930471,1,0,test_node_rsa,t4/files/drpy_libs,t4/files/drpy_libs/test_node_rsa.mjs,True,199,.mjs,,1,0,0,0,True
488,2024-06-27 06:14:29.889753,1,2024-07-21 07:00:47.978451,1,0,live2cms,t4/files/json,t4/files/json/live2cms.json,True,482,.json,,1,0,0,0,True
477,2024-06-21 08:12:31.526624,1,2024-07-21 07:00:48.074819,1,0,采集[密]静态,t4/files/json,t4/files/json/采集[密]静态.json,True,471,.json,,1,0,0,0,True
259,2024-05-15 01:58:31.644751,1,2024-07-21 07:00:46.593557,1,0,LIBVIO[优],t4/files/drpy_js,t4/files/drpy_js/LIBVIO[优].js,True,253,.js,,1,1,1,0,True
235,2024-05-15 01:58:31.392104,1,2024-07-21 07:00:46.605295,1,0,ok资源[资],t4/files/drpy_js,t4/files/drpy_js/ok资源[资].js,True,229,.js,,1,1,0,1,True
286,2024-05-16 08:22:11.958736,1,2024-07-21 07:00:46.718793,1,0,人人影视,t4/files/drpy_js,t4/files/drpy_js/人人影视.js,True,280,.js,,1,1,0,0,True
473,2024-06-21 08:12:29.623170,1,2024-07-21 07:00:46.776182,1,0,剧哥哥,t4/files/drpy_js,t4/files/drpy_js/剧哥哥.js,True,467,.js,,1,1,0,0,True
397,2024-06-13 04:47:01.213620,1,2024-07-21 07:00:46.784131,1,0,剧圈圈[自动],t4/files/drpy_js,t4/files/drpy_js/剧圈圈[自动].js,True,391,.js,,1,1,1,0,True
456,2024-06-17 16:35:37.953160,1,2024-07-21 07:00:46.673303,1,0,七色番[漫],t4/files/drpy_js,t4/files/drpy_js/七色番[漫].js,True,450,.js,,1,1,1,0,True
262,2024-05-15 01:58:31.742532,1,2024-07-21 07:00:46.723145,1,0,优酷[官],t4/files/drpy_js,t4/files/drpy_js/优酷[官].js,True,256,.js,,1,1,1,0,True
501,2024-06-28 17:29:39.078850,1,2024-07-21 07:00:46.758816,1,0,冠建影视,t4/files/drpy_js,t4/files/drpy_js/冠建影视.js,True,495,.js,,1,1,0,0,True
465,2024-06-18 16:03:22.703250,1,2024-07-21 07:00:46.771437,1,0,刺猬影视,t4/files/drpy_js,t4/files/drpy_js/刺猬影视.js,True,459,.js,,1,1,0,0,True
416,2024-06-15 06:37:46.295242,1,2024-07-21 07:00:46.792514,1,0,剧集TV,t4/files/drpy_js,t4/files/drpy_js/剧集TV.js,True,410,.js,,1,1,0,0,True
454,2024-06-17 16:35:37.847294,1,2024-07-21 07:00:46.804584,1,0,包子漫画[画],t4/files/drpy_js,t4/files/drpy_js/包子漫画[画].js,True,448,.js,,1,1,1,0,True
455,2024-06-17 16:35:37.940256,1,2024-07-21 07:00:46.839741,1,0,古风漫画[画],t4/files/drpy_js,t4/files/drpy_js/古风漫画[画].js,True,449,.js,,1,1,1,0,True
218,2024-05-10 18:07:08.078221,1,2024-07-21 07:00:46.848473,1,0,可达影视,t4/files/drpy_js,t4/files/drpy_js/可达影视.js,True,212,.js,,1,1,1,0,True
263,2024-05-15 01:58:31.767816,1,2024-07-21 07:00:46.864388,1,0,哔哩影视[官],t4/files/drpy_js,t4/files/drpy_js/哔哩影视[官].js,True,257,.js,?render=1,1,1,1,0,True
443,2024-06-17 16:35:37.514011,1,2024-07-21 07:00:46.868689,1,0,哔哩直播[官],t4/files/drpy_js,t4/files/drpy_js/哔哩直播[官].js,True,437,.js,,1,1,1,0,True
413,2024-06-15 06:37:45.717468,1,2024-07-21 07:00:46.916757,1,0,大师兄影视[优],t4/files/drpy_js,t4/files/drpy_js/大师兄影视[优].js,True,407,.js,,1,1,1,0,True
321,2024-05-25 15:45:01.805493,1,2024-07-21 07:00:46.966118,1,0,如意影视,t4/files/drpy_js,t4/files/drpy_js/如意影视.js,True,315,.js,,1,1,1,0,True
497,2024-06-28 17:29:38.943632,1,2024-07-21 07:00:47.062641,1,0,悠悠影视,t4/files/drpy_js,t4/files/drpy_js/悠悠影视.js,True,491,.js,,1,1,0,0,True
227,2024-05-12 19:13:04.299039,1,2024-07-21 07:00:47.089839,1,0,掌心世界,t4/files/drpy_js,t4/files/drpy_js/掌心世界.js,True,221,.js,,1,1,1,0,True
466,2024-06-19 03:46:08.104083,1,2024-07-21 07:00:47.103789,1,0,文才[资],t4/files/drpy_js,t4/files/drpy_js/文才[资].js,True,460,.js,,1,1,1,1,True
503,2024-06-28 17:29:39.131540,1,2024-07-21 07:00:47.136021,1,0,旺旺影视,t4/files/drpy_js,t4/files/drpy_js/旺旺影视.js,True,497,.js,,1,1,1,0,True
458,2024-06-17 16:35:38.067755,1,2024-07-21 07:00:47.199558,1,0,有声听书网[听],t4/files/drpy_js,t4/files/drpy_js/有声听书网[听].js,True,452,.js,,1,1,1,0,True
370,2024-06-09 11:52:40.571796,1,2024-07-21 07:00:47.208234,1,0,有声绘本网[听],t4/files/drpy_js,t4/files/drpy_js/有声绘本网[听].js,True,364,.js,,1,1,0,0,True
265,2024-05-15 01:58:31.787494,1,2024-07-21 07:00:47.224338,1,0,极速资源[资],t4/files/drpy_js,t4/files/drpy_js/极速资源[资].js,True,259,.js,,1,1,0,1,True
498,2024-06-28 17:29:39.005533,1,2024-07-21 07:00:47.307281,1,0,爱你短剧,t4/files/drpy_js,t4/files/drpy_js/爱你短剧.js,True,492,.js,,1,1,0,0,True
399,2024-06-13 09:30:12.582083,1,2024-07-21 07:00:47.312313,1,0,爱爱影院[密],t4/files/drpy_js,t4/files/drpy_js/爱爱影院[密].js,True,393,.js,,1,1,1,0,True
258,2024-05-15 01:58:31.638360,1,2024-07-21 07:00:47.361322,1,0,玩偶哥哥[盘],t4/files/drpy_js,t4/files/drpy_js/玩偶哥哥[盘].js,True,252,.js,,1,1,0,0,True
277,2024-05-15 10:03:27.706182,1,2024-07-21 07:00:47.392150,1,0,皮皮影视,t4/files/drpy_js,t4/files/drpy_js/皮皮影视.js,True,271,.js,,1,1,0,0,True
527,2024-06-29 18:48:15.322043,1,2024-07-21 07:00:47.410744,1,0,看了么,t4/files/drpy_js,t4/files/drpy_js/看了么.js,True,521,.js,,1,1,1,0,True
414,2024-06-15 06:37:45.820416,1,2024-07-21 07:00:47.422067,1,0,看戏网,t4/files/drpy_js,t4/files/drpy_js/看戏网.js,True,408,.js,,1,1,0,0,True
